"K562TPAnone","K562TPA15min","K562TPA1hr","K562TPA2hr","K562TPA24hr"
0.0115074798619102,0.00312256049960968,0.00385038503850385,0.00624349635796046,0.00838457238680827
0.0115074798619102,0.00312256049960968,0.00385038503850385,0.00639215103314999,0.00838457238680827
0.0115074798619102,0.00312256049960968,0.0044004400440044,0.00639215103314999,0.00894354387926216
0.0126582278481013,0.00312256049960968,0.0044004400440044,0.00639215103314999,0.00894354387926216
0.0126582278481013,0.00312256049960968,0.00495049504950495,0.00654080570833953,0.0100614868641699
0.0126582278481013,0.00312256049960968,0.00495049504950495,0.00654080570833953,0.0100614868641699
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00668946038352906,0.0100614868641699
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00698676973390813,0.0100614868641699
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.0072840790842872,0.0100614868641699
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00743273375947674,0.0111794298490777
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00787869778504534,0.0111794298490777
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00832466181061394,0.0111794298490777
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00832466181061394,0.0117384013415316
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00832466181061394,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00847331648580348,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.00495049504950495,0.00862197116099301,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.0055005500550055,0.00862197116099301,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.0055005500550055,0.00862197116099301,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.0055005500550055,0.00877062583618255,0.0122973728339855
0.0138089758342923,0.00312256049960968,0.0055005500550055,0.00877062583618255,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.0055005500550055,0.00877062583618255,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.00605060506050605,0.00906793518656162,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.0066006600660066,0.00936524453694069,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.0066006600660066,0.00981120856250929,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.0066006600660066,0.0101085179128884,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.0066006600660066,0.0101085179128884,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.00715071507150715,0.0101085179128884,0.0122973728339855
0.0149597238204833,0.00312256049960968,0.00715071507150715,0.0104058272632674,0.0122973728339855
0.0149597238204833,0.0039032006245121,0.00715071507150715,0.0104058272632674,0.0122973728339855
0.0149597238204833,0.0039032006245121,0.00715071507150715,0.0104058272632674,0.0122973728339855
0.0149597238204833,0.00468384074941452,0.0077007700770077,0.010554481938457,0.0128563443264394
0.0149597238204833,0.00546448087431694,0.0077007700770077,0.010554481938457,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.0077007700770077,0.0107031366136465,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.00825082508250825,0.010851791288836,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.00825082508250825,0.0110004459640256,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.00825082508250825,0.0111491006392151,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.00825082508250825,0.0111491006392151,0.0134153158188932
0.0149597238204833,0.00546448087431694,0.00825082508250825,0.0114464099895942,0.0134153158188932
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0115950646647837,0.0139742873113471
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0115950646647837,0.0139742873113471
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0117437193399732,0.0139742873113471
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0118923740151628,0.0139742873113471
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0123383380407314,0.0139742873113471
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0124869927159209,0.014533258803801
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0126356473911105,0.014533258803801
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0129329567414895,0.014533258803801
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0130816114166791,0.014533258803801
0.0149597238204833,0.00624512099921936,0.00825082508250825,0.0132302660918686,0.0150922302962549
0.0161104718066743,0.00624512099921936,0.00825082508250825,0.0132302660918686,0.0150922302962549
0.0161104718066743,0.00624512099921936,0.0088008800880088,0.0132302660918686,0.0150922302962549
0.0161104718066743,0.00624512099921936,0.0088008800880088,0.0132302660918686,0.0150922302962549
0.0161104718066743,0.00624512099921936,0.0088008800880088,0.0133789207670581,0.0150922302962549
0.0161104718066743,0.00702576112412178,0.0088008800880088,0.0136762301174372,0.0150922302962549
0.0161104718066743,0.00702576112412178,0.0088008800880088,0.0136762301174372,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0139735394678163,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0142708488181953,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0142708488181953,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0144195034933849,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0144195034933849,0.0150922302962549
0.0161104718066743,0.0078064012490242,0.0088008800880088,0.0144195034933849,0.0150922302962549
0.0161104718066743,0.00858704137392662,0.0088008800880088,0.0147168128437639,0.0156512017887088
0.0161104718066743,0.00858704137392662,0.0088008800880088,0.015014122194143,0.0156512017887088
0.0161104718066743,0.0101483216237315,0.0088008800880088,0.015014122194143,0.0156512017887088
0.0161104718066743,0.0101483216237315,0.00935093509350935,0.015014122194143,0.0156512017887088
0.0161104718066743,0.0101483216237315,0.00935093509350935,0.0151627768693325,0.0156512017887088
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0151627768693325,0.0162101732811627
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0151627768693325,0.0162101732811627
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0153114315445221,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0154600862197116,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0154600862197116,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0154600862197116,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0154600862197116,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0154600862197116,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0156087408949011,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0156087408949011,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0157573955700907,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0157573955700907,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0159060502452802,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0160547049204697,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0162033595956593,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0165006689460384,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0166493236212279,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0166493236212279,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0166493236212279,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0104510451045105,0.0166493236212279,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0170952876467965,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0170952876467965,0.0167691447736165
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0170952876467965,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0173925969971756,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0176899063475546,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0179872156979337,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0179872156979337,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0181358703731232,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0181358703731232,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0181358703731232,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0182845250483128,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0182845250483128,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0182845250483128,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0184331797235023,0.0173281162660704
0.0161104718066743,0.0101483216237315,0.0121012101210121,0.0185818343986918,0.0173281162660704
0.0161104718066743,0.0109289617486339,0.0121012101210121,0.0185818343986918,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.01917645309945,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.01917645309945,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.01917645309945,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.019473762449829,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.019473762449829,0.0178870877585243
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.0197710718002081,0.0190050307434321
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.0200683811505872,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.0200683811505872,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0126512651265127,0.0202170358257767,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0132013201320132,0.0203656905009663,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0132013201320132,0.0205143451761558,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0132013201320132,0.0205143451761558,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0137513751375138,0.0205143451761558,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0137513751375138,0.0205143451761558,0.019564002235886
0.0161104718066743,0.0109289617486339,0.0137513751375138,0.0208116545265349,0.0201229737283399
0.0161104718066743,0.0109289617486339,0.0143014301430143,0.0209603092017244,0.0201229737283399
0.0161104718066743,0.0109289617486339,0.0143014301430143,0.0209603092017244,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0143014301430143,0.0209603092017244,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0143014301430143,0.0209603092017244,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0148514851485149,0.0209603092017244,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0148514851485149,0.0209603092017244,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0148514851485149,0.0211089638769139,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0148514851485149,0.0212576185521035,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0154015401540154,0.021406273227293,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0154015401540154,0.021406273227293,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.0154015401540154,0.0217035825776721,0.0206819452207937
0.0161104718066743,0.0109289617486339,0.015951595159516,0.0217035825776721,0.0206819452207937
0.0172612197928654,0.0109289617486339,0.015951595159516,0.0218522372528616,0.0206819452207937
0.0172612197928654,0.0109289617486339,0.015951595159516,0.0218522372528616,0.0212409167132476
0.0172612197928654,0.0109289617486339,0.015951595159516,0.0218522372528616,0.0212409167132476
0.0172612197928654,0.0109289617486339,0.015951595159516,0.0218522372528616,0.0212409167132476
0.0172612197928654,0.0109289617486339,0.0165016501650165,0.0218522372528616,0.0212409167132476
0.0172612197928654,0.0109289617486339,0.0165016501650165,0.0218522372528616,0.0212409167132476
0.0172612197928654,0.0109289617486339,0.0170517051705171,0.0220008919280511,0.0212409167132476
0.0184119677790564,0.0109289617486339,0.0170517051705171,0.0220008919280511,0.0212409167132476
0.0184119677790564,0.0109289617486339,0.0170517051705171,0.0220008919280511,0.0212409167132476
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0220008919280511,0.0212409167132476
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0220008919280511,0.0223588596981554
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0220008919280511,0.0223588596981554
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0220008919280511,0.0223588596981554
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0221495466032407,0.0223588596981554
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0224468559536197,0.0229178311906093
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0224468559536197,0.0229178311906093
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0227441653039988,0.0229178311906093
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0228928199791883,0.0229178311906093
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0230414746543779,0.0229178311906093
0.0184119677790564,0.0109289617486339,0.0176017601760176,0.0231901293295674,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0231901293295674,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0231901293295674,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0233387840047569,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0234874386799465,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0234874386799465,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0176017601760176,0.0237847480303256,0.0229178311906093
0.0184119677790564,0.0117096018735363,0.0181518151815182,0.0237847480303256,0.0229178311906093
0.0184119677790564,0.0124902419984387,0.0187018701870187,0.0242307120558942,0.0229178311906093
0.0184119677790564,0.0124902419984387,0.0187018701870187,0.0246766760814628,0.0229178311906093
0.0184119677790564,0.0124902419984387,0.0187018701870187,0.0246766760814628,0.0229178311906093
0.0184119677790564,0.0132708821233411,0.0187018701870187,0.0246766760814628,0.0229178311906093
0.0195627157652474,0.0132708821233411,0.0187018701870187,0.0246766760814628,0.0229178311906093
0.0195627157652474,0.0132708821233411,0.0187018701870187,0.0248253307566523,0.0229178311906093
0.0195627157652474,0.0140515222482436,0.0187018701870187,0.0248253307566523,0.0229178311906093
0.0195627157652474,0.014832162373146,0.0192519251925193,0.0249739854318418,0.0229178311906093
0.0195627157652474,0.014832162373146,0.0192519251925193,0.0254199494574104,0.0229178311906093
0.0195627157652474,0.014832162373146,0.0192519251925193,0.0254199494574104,0.0234768026830632
0.0195627157652474,0.0156128024980484,0.0192519251925193,0.0254199494574104,0.0234768026830632
0.0195627157652474,0.0156128024980484,0.0198019801980198,0.025865913482979,0.0234768026830632
0.0195627157652474,0.0156128024980484,0.0198019801980198,0.025865913482979,0.0234768026830632
0.0195627157652474,0.0156128024980484,0.0198019801980198,0.025865913482979,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0198019801980198,0.025865913482979,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0198019801980198,0.0260145681581686,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0203520352035204,0.0261632228333581,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0203520352035204,0.0261632228333581,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0203520352035204,0.0261632228333581,0.024035774175517
0.0195627157652474,0.0156128024980484,0.0203520352035204,0.0261632228333581,0.024035774175517
0.0195627157652474,0.0179547228727557,0.0203520352035204,0.0264605321837372,0.0245947456679709
0.0207134637514384,0.0179547228727557,0.0203520352035204,0.0264605321837372,0.0245947456679709
0.0207134637514384,0.0187353629976581,0.0209020902090209,0.0264605321837372,0.0245947456679709
0.0207134637514384,0.0187353629976581,0.0214521452145215,0.0264605321837372,0.0245947456679709
0.0207134637514384,0.0187353629976581,0.0214521452145215,0.0266091868589267,0.0245947456679709
0.0207134637514384,0.0195160031225605,0.022002200220022,0.0266091868589267,0.0245947456679709
0.0207134637514384,0.0202966432474629,0.022002200220022,0.0267578415341162,0.0245947456679709
0.0207134637514384,0.0202966432474629,0.022002200220022,0.0272038055596849,0.0245947456679709
0.0207134637514384,0.0202966432474629,0.022002200220022,0.0273524602348744,0.0251537171604248
0.0207134637514384,0.0202966432474629,0.022002200220022,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0210772833723653,0.0225522552255226,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0218579234972678,0.0231023102310231,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0218579234972678,0.0231023102310231,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0218579234972678,0.0231023102310231,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0218579234972678,0.0231023102310231,0.0275011149100639,0.0251537171604248
0.0207134637514384,0.0218579234972678,0.0236523652365237,0.0275011149100639,0.0257126886528787
0.0207134637514384,0.0218579234972678,0.0236523652365237,0.0275011149100639,0.0257126886528787
0.0207134637514384,0.0218579234972678,0.0236523652365237,0.0276497695852535,0.0257126886528787
0.0207134637514384,0.0218579234972678,0.0236523652365237,0.027798424260443,0.0257126886528787
0.0207134637514384,0.0218579234972678,0.0236523652365237,0.0279470789356325,0.0257126886528787
0.0207134637514384,0.0218579234972678,0.0242024202420242,0.0283930429612011,0.0262716601453326
0.0207134637514384,0.0218579234972678,0.0242024202420242,0.0286903523115802,0.0262716601453326
0.0218642117376295,0.0218579234972678,0.0242024202420242,0.0286903523115802,0.0262716601453326
0.0218642117376295,0.0218579234972678,0.0242024202420242,0.0286903523115802,0.0262716601453326
0.0218642117376295,0.0218579234972678,0.0242024202420242,0.0286903523115802,0.0262716601453326
0.0218642117376295,0.0218579234972678,0.0247524752475248,0.0288390069867697,0.0268306316377865
0.0218642117376295,0.0234192037470726,0.0247524752475248,0.0288390069867697,0.0268306316377865
0.0218642117376295,0.0234192037470726,0.0247524752475248,0.0292849710123383,0.0268306316377865
0.0218642117376295,0.0234192037470726,0.0247524752475248,0.0292849710123383,0.0268306316377865
0.0230149597238205,0.0249804839968774,0.0253025302530253,0.0295822803627174,0.029066517607602
0.0230149597238205,0.0257611241217799,0.0253025302530253,0.0295822803627174,0.029066517607602
0.0230149597238205,0.0257611241217799,0.0253025302530253,0.0297309350379069,0.029066517607602
0.0230149597238205,0.0257611241217799,0.0253025302530253,0.0298795897130965,0.029066517607602
0.0230149597238205,0.0265417642466823,0.0253025302530253,0.030028244388286,0.029066517607602
0.0230149597238205,0.0273224043715847,0.0258525852585259,0.0304742084138546,0.0296254891000559
0.0230149597238205,0.0273224043715847,0.0258525852585259,0.0304742084138546,0.0296254891000559
0.0230149597238205,0.0273224043715847,0.0258525852585259,0.0304742084138546,0.0296254891000559
0.0230149597238205,0.0273224043715847,0.0264026402640264,0.0306228630890442,0.0296254891000559
0.0230149597238205,0.0273224043715847,0.0264026402640264,0.0309201724394232,0.0301844605925098
0.0230149597238205,0.0273224043715847,0.0264026402640264,0.0312174817898023,0.0301844605925098
0.0230149597238205,0.0273224043715847,0.0264026402640264,0.0312174817898023,0.0301844605925098
0.0230149597238205,0.0288836846213895,0.0264026402640264,0.0316634458153709,0.0301844605925098
0.0230149597238205,0.0288836846213895,0.0264026402640264,0.0316634458153709,0.0301844605925098
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.0316634458153709,0.0318613750698714
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.0316634458153709,0.0318613750698714
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.03196075516575,0.0324203465623253
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.0321094098409395,0.0324203465623253
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.032258064516129,0.0324203465623253
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.0325553738665081,0.0324203465623253
0.0230149597238205,0.0288836846213895,0.0275027502750275,0.0325553738665081,0.0329793180547792
0.0230149597238205,0.0288836846213895,0.0280528052805281,0.0325553738665081,0.0329793180547792
0.0230149597238205,0.0288836846213895,0.0286028602860286,0.0328526832168872,0.0329793180547792
0.0241657077100115,0.0288836846213895,0.0291529152915292,0.0330013378920767,0.0329793180547792
0.0241657077100115,0.0288836846213895,0.0297029702970297,0.0330013378920767,0.0329793180547792
0.0241657077100115,0.0288836846213895,0.0302530253025303,0.0331499925672662,0.0335382895472331
0.0241657077100115,0.0288836846213895,0.0302530253025303,0.0331499925672662,0.0335382895472331
0.0241657077100115,0.0288836846213895,0.0302530253025303,0.0331499925672662,0.034097261039687
0.0241657077100115,0.029664324746292,0.0308030803080308,0.0334473019176453,0.0346562325321409
0.0241657077100115,0.029664324746292,0.0308030803080308,0.0334473019176453,0.0346562325321409
0.0241657077100115,0.029664324746292,0.0313531353135314,0.0334473019176453,0.0352152040245947
0.0241657077100115,0.0304449648711944,0.0313531353135314,0.0334473019176453,0.0352152040245947
0.0241657077100115,0.0304449648711944,0.0313531353135314,0.0335959565928348,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0313531353135314,0.0337446112680244,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0313531353135314,0.034190575293593,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0341034103410341,0.034190575293593,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0341034103410341,0.0343392299687825,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0341034103410341,0.0343392299687825,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0341034103410341,0.0344878846439721,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0346534653465347,0.0344878846439721,0.0352152040245947
0.0241657077100115,0.0327868852459016,0.0346534653465347,0.0344878846439721,0.0352152040245947
