"","MouseAstroCulture","MouseNeuronCulture","MouseNeuronSlice","MouseInterneuronSlice"
"MouseBrainChIPNHMs_HindbrainPostnatal0days_H3K4me2",0.490934608072262,0.564439231977499,0.671566116193215,1.14195882722251
"MouseBrainChIPNHMs_HindbrainPostnatal0days_H3K9ac",0.615114819061638,0.737175005735555,0.803002922125547,1.33350101863555
"MouseBrainChIPNHMs_HindbrainPostnatal0days_H3K27ac",0.385512789211024,0.421774812030453,0.518893526851702,0.978025639356225
"MouseBrainChIPNHMs_MidbrainEmbryo10.5days_H3K4me3",0.511182553247863,0.598880341554967,0.710989521282848,1.210339605688
"MouseBrainChIPNHMs_MidbrainEmbryo10.5days_H3K27ac",0.293579888303913,0.313245126543265,0.448130701886964,0.890643120548809
"MouseBrainChIPNHMs_MidbrainEmbryo11.5days_H3K4me3",0.666244700074675,0.785047979469034,0.875942653021955,1.41329800758537
"MouseBrainChIPNHMs_MidbrainEmbryo11.5days_H3K27ac",0.556446367049602,0.615586860647319,0.721267131708228,1.23893192360917
"MouseBrainChIPNHMs_MidbrainEmbryo11.5days_H3K4me2",0.579111098640645,0.673854460258941,0.778149987808284,1.29753610832094
"MouseBrainChIPNHMs_MidbrainEmbryo11.5days_H3K9ac",0.604327264314243,0.72263804240152,0.800562330633792,1.34912124245098
"MouseBrainChIPNHMs_MidbrainEmbryo12.5days_H3K9ac",0.594947754759733,0.697018716100828,0.788227644197033,1.33680567413269
"MouseBrainChIPNHMs_MidbrainEmbryo12.5days_H3K4me2",0.501307876346232,0.5829924800458,0.694816492693985,1.18217477315377
"MouseBrainChIPNHMs_MidbrainEmbryo12.5days_H3K4me3",0.607915165111717,0.723247926977827,0.816210335672569,1.33458961522075
"MouseBrainChIPNHMs_MidbrainEmbryo12.5days_H3K27ac",0.387670083121247,0.419278524247694,0.55454796779927,1.00216292494364
"MouseBrainChIPNHMs_MidbrainEmbryo13.5days_H3K27ac",0.355135261597646,0.381715912635411,0.505012701012646,0.952293020617869
"MouseBrainChIPNHMs_MidbrainEmbryo13.5days_H3K4me2",0.492199197577637,0.565699087172909,0.677134671579939,1.15436179556427
"MouseBrainChIPNHMs_MidbrainEmbryo13.5days_H3K9ac",0.524804242779886,0.619525094502762,0.71568170526082,1.23413527019265
"MouseBrainChIPNHMs_MidbrainEmbryo13.5days_H3K4me3",0.576317874829961,0.680796889641211,0.780418939350838,1.28580459884333
"MouseBrainChIPNHMs_MidbrainEmbryo14.5days_H3K4me2",0.491625622562957,0.561771398442279,0.680587705539871,1.14832236682431
"MouseBrainChIPNHMs_MidbrainEmbryo14.5days_H3K9ac",0.588242972501021,0.700908143514614,0.786696717864242,1.31194971117196
"MouseBrainChIPNHMs_MidbrainEmbryo14.5days_H3K4me3",0.613732847815175,0.72147433527989,0.817674565047437,1.32700708820918
"MouseBrainChIPNHMs_MidbrainEmbryo14.5days_H3K27ac",0.404368952108431,0.447747298666322,0.565188891158417,1.01722247179766
"MouseBrainChIPNHMs_MidbrainEmbryo15.5days_H3K9ac",0.647770950938583,0.765585640862152,0.840994487576584,1.37601755205125
"MouseBrainChIPNHMs_MidbrainEmbryo15.5days_H3K27ac",0.40627461030828,0.42804985383054,0.542342044232843,0.99097508110815
"MouseBrainChIPNHMs_MidbrainEmbryo15.5days_H3K4me3",0.6010410913016,0.707593992121065,0.804133339543625,1.30761216121138
"MouseBrainChIPNHMs_MidbrainEmbryo15.5days_H3K4me2",0.504888221913525,0.589239754469137,0.690846494887527,1.16459749886445
"MouseBrainChIPNHMs_MidbrainEmbryo16.5days_H3K4me2",0.507019306756259,0.588409872019493,0.695636775782834,1.16840765873312
"MouseBrainChIPNHMs_MidbrainEmbryo16.5days_H3K4me3",0.626110695268178,0.74561496368073,0.832125856638804,1.34708118139274
"MouseBrainChIPNHMs_MidbrainEmbryo16.5days_H3K9ac",0.56768789543986,0.686382253310175,0.760677958007481,1.29160560156864
"MouseBrainChIPNHMs_MidbrainEmbryo16.5days_H3K27ac",0.440947323201634,0.483782512497992,0.593805902683588,1.0594383848365
"MouseBrainChIPNHMs_MidbrainPostnatal0days_H3K4me2",0.52897260216811,0.616173160778107,0.718495312389113,1.19482458957743
"MouseBrainChIPNHMs_MidbrainPostnatal0days_H3K9ac",0.623455150298096,0.736535838693442,0.807152000323047,1.35568308181443
"MouseBrainChIPNHMs_MidbrainPostnatal0days_H3K4me3",0.617548482109306,0.725201007070606,0.814577995600299,1.32316710190512
"MouseBrainChIPNHMs_MidbrainPostnatal0days_H3K27ac",0.498200163884508,0.569236798242589,0.665975547005203,1.14717036847368
"MouseBrainChIPNHMs_OlfactoryBulbMaleAdult8Weeks_H3K4me3",0.674604429820199,0.813155509898557,0.876110688219828,1.42947395385384
"MouseBrainChIPNHMs_OlfactoryBulbMaleAdult8Weeks_H3K27ac",0.313140475746362,0.314277179260873,0.42419073087629,0.835250142103131
"MouseBrainChIPBHMs_CerebellumMaleAdult8Weeks_H3K4me1",-0.0459983651879163,-0.163107764312034,0.0516578883695438,0.284530477133135
"MouseBrainChIPBHMs_CerebellumMaleAdult8Weeks_H3K27me3",0.553009493912032,0.729888135849023,0.932997559792039,1.48686151389857
"MouseBrainChIPBHMs_CorticalPlateMaleAdult8Weeks_H3K4me1",0.00599130148491867,-0.146812309364257,0.082804749605863,0.29533763645394
"MouseBrainChIPBHMs_ForebrainEmbryo10.5days_H3K27me3",0.0992354411629464,0.0229206109881837,0.174208493198194,0.541235058931406
"MouseBrainChIPBHMs_ForebrainEmbryo10.5days_H3K36me3",-0.12574932110396,-0.315667901441188,-0.0546170213628372,-0.0132481065539025
"MouseBrainChIPBHMs_ForebrainEmbryo10.5days_H3K9me3",0.155400171974957,0.0969101795481038,0.109189834256522,0.0907762190745451
"MouseBrainChIPBHMs_ForebrainEmbryo10.5days_H3K4me1",0.120566569184653,0.0770952129057356,0.251684470453117,0.610476222434883
"MouseBrainChIPBHMs_ForebrainEmbryo11.5days_H3K9me3",0.246847224541302,-0.00558405847138133,0.0506402580949121,0.120036529139849
"MouseBrainChIPBHMs_ForebrainEmbryo11.5days_H3K27me3",0.259812896859078,0.258645243588138,0.449014276452004,0.897666102097787
"MouseBrainChIPBHMs_ForebrainEmbryo11.5days_H3K36me3",0.0529539461717476,-0.239990190095018,-0.0633569898235997,0.03760309292797
"MouseBrainChIPBHMs_ForebrainEmbryo11.5days_H3K4me1",0.224209303492081,0.231019923782874,0.358187555852677,0.810659309250116
"MouseBrainChIPBHMs_ForebrainEmbryo12.5days_H3K9me3",0.108667272152399,-0.00157108490266822,0.0777031472119347,0.0867459708312559
"MouseBrainChIPBHMs_ForebrainEmbryo12.5days_H3K27me3",0.125048054110373,0.0715619463259323,0.236103844370042,0.615056447114753
"MouseBrainChIPBHMs_ForebrainEmbryo12.5days_H3K4me1",0.143667511218144,0.100278004286658,0.284556786139621,0.643786897279721
"MouseBrainChIPBHMs_ForebrainEmbryo12.5days_H3K36me3",-0.110538868254498,-0.325636569779366,-0.078851114697386,-0.0160747120019842
"MouseBrainChIPBHMs_ForebrainEmbryo13.5days_H3K9me3",0.113025528891846,0.00779575920177322,0.0471497635584157,0.0476390826328128
"MouseBrainChIPBHMs_ForebrainEmbryo13.5days_H3K4me1",0.118751346632518,0.0560440353735636,0.230709534830403,0.558475429427698
"MouseBrainChIPBHMs_ForebrainEmbryo13.5days_H3K27me3",0.140031965772426,0.0810829423785009,0.267106523755341,0.652841635147801
"MouseBrainChIPBHMs_ForebrainEmbryo13.5days_H3K36me3",-0.106229735277545,-0.315933072078987,-0.0782153104966987,-0.0198218766505285
"MouseBrainChIPBHMs_ForebrainEmbryo14.5days_H3K36me3",-0.0979683604300732,-0.339634122797492,-0.0834771962497136,-0.022742723206477
"MouseBrainChIPBHMs_ForebrainEmbryo14.5days_H3K9me3",0.150175081842942,0.000155226042455325,0.000288746205562518,0.0409513336933927
"MouseBrainChIPBHMs_ForebrainEmbryo14.5days_H3K4me1",0.165131277970534,0.100037231396627,0.254730946377837,0.616103744651802
"MouseBrainChIPBHMs_ForebrainEmbryo14.5days_H3K27me3",0.226748064519068,0.281606167035481,0.478285868368832,0.91141770751495
"MouseBrainChIPBHMs_ForebrainEmbryo15.5days_H3K9me3",0.164404233762749,0.0434522410138776,0.0408907552775126,0.0158729003106437
"MouseBrainChIPBHMs_ForebrainEmbryo15.5days_H3K4me1",0.156629640690571,0.107391065898746,0.270822686552759,0.603727452940774
"MouseBrainChIPBHMs_ForebrainEmbryo15.5days_H3K36me3",-0.0828638408280007,-0.350892653904552,-0.0874514196492839,-0.0537501790930861
"MouseBrainChIPBHMs_ForebrainEmbryo15.5days_H3K27me3",0.184375900360433,0.183158017473168,0.402048299910863,0.79847842529399
"MouseBrainChIPBHMs_ForebrainEmbryo16.5days_H3K4me1",0.183547606386021,0.143122949228754,0.300668814708516,0.660561229758713
"MouseBrainChIPBHMs_ForebrainEmbryo16.5days_H3K27me3",0.205078106933033,0.212641212407021,0.405604553709512,0.834461764442583
"MouseBrainChIPBHMs_ForebrainEmbryo16.5days_H3K36me3",-0.0371838683705761,-0.32892000341775,-0.0824428182956041,-0.0475114063271675
"MouseBrainChIPBHMs_ForebrainEmbryo16.5days_H3K9me3",0.0983396101743352,-0.0611727651551881,0.0441710118869771,0.0252072515646162
"MouseBrainChIPBHMs_ForebrainPostnatal0days_H3K27me3",0.245697364489171,0.247850983472194,0.472597852637811,0.881451228725513
"MouseBrainChIPBHMs_ForebrainPostnatal0days_H3K36me3",-0.0909526168603776,-0.319268770811643,-0.0876707128724981,-0.0140942293237281
