"","scCLTdegenNuc333","scCLTdegenNuc334","scCLTdegenNuc335","scCLTdegenNuc336","scCLTdegenNuc383","scCLTdegenNuc384","scCLTdegenNuc386","scCLTdegenNuc404","scCLTdegenNuc406","scCLTdegenNuc408","scCLTdegenNuc409","scCLTdegenNuc410","scCLTdegenNuc411","scCLTdegenNuc337","scCLTdegenNuc338","scCLTdegenNuc339","scCLTdegenNuc340","scCLTdegenNuc341","scCLTdegenNuc417","scCLTdegenNuc418","scCLTdegenNuc420","scCLTdegenNuc422","scCLTdegenNuc423","scCLTdegenNuc424","scCLTdegenNuc425","scCLTdegenNuc342","scCLTdegenNuc343","scCLTdegenNuc345","scCLTdegenNuc428","scCLTdegenNuc387","scCLTdegenNuc388","scCLTdegenNuc390","scCLTdegenNuc391","scCLTdegenNuc392","scCLTdegenNuc393","scCLTdegenNuc413","scCLTdegenNuc415","scCLTdegenNuc429","scCLTdegenNuc430","scCLTdegenNuc431","scCLTdegenNuc433","scCLTdegenNuc394","scCLTdegenNuc395","scCLTdegenNuc397","scCLTdegenNuc398","scCLTdegenNuc399","scCLTdegenNuc400","scCLTdegenNuc401","scCLTdegenNuc414","scCLTdegenNuc435","scCLTdegenNuc436","scCLTdegenNuc437","scCLTdegenNuc438","scCLTdegenNuc323","scCLTdegenNuc324","scCLTdegenNuc325","scCLTdegenNuc446","scCLTdegenNuc447","scCLTdegenNuc448","scCLTdegenNuc451","scCLTdegenNuc452","scCLTdegenNuc454","scCLTdegenNuc455","scCLTdegenNuc456","scCLTdegenNuc457","scCLTdegenNuc326","scCLTdegenNuc348","scCLTdegenNuc439","scCLTdegenNuc440","scCLTdegenNuc441","scCLTdegenNuc442","scCLTdegenNuc443","scCLTdegenNuc444","scCLTdegenNuc445","scCLTdegenNuc458","scCLTdegenNuc459","scCLTdegenNuc460","scCLTdegenNuc462","scCLTdegenNuc463","scCLTdegenNuc464","scCLTdegenNuc465","scCLTdegenNuc466","scCLTdegenNuc467","scCLTdegenNuc468","scCLTdegenNuc469","scCLTdegenNuc470","scCLTdegenNuc471","scCLTdegenNuc472","scCLTdegenNuc473","scCLTdegenNuc474","scCLTdegenNuc475","scCLTdegenNuc476","scCLTdegenNuc477","scCLTdegenNuc478","scCLTdegenNuc480","scCLTdegenNuc481","scCLTdegenNuc482","scCLTdegenNuc483","scCLTdegenNuc484","scCLTdegenNuc485","scCLTdegenNuc495","scCLTdegenNuc496","scCLTdegenNuc497","scCLTdegenNuc498","scCLTdegenNuc499","scCLTdegenNuc500","scCLTdegenNuc501","scCLTdegenNuc502","scCLTdegenNuc503","scCLTdegenNuc504","scCLTdegenNuc505","scCLTdegenNuc506","scCLTdegenNuc507","scCLTdegenNuc508","scCLTdegenNuc509","scCLTdegenNuc510","scCLTdegenNuc511","scCLTdegenNuc512","scCLTdegenNuc513","scCLTdegenNuc514","scCLTdegenNuc515","scCLTdegenNuc516","scCLTdegenNuc517","scCLTdegenNuc518","scCLTdegenNuc521","scCLTdegenNuc522","scCLTdegenNuc523","scCLTdegenNuc524","scCLTdegenNuc525","scCLTdegenNuc526","scCLTdegenNuc527","scCLTdegenNuc528","scCLTdegenNuc529","scCLTdegenNuc530","scCLTdegenNuc531","scCLTdegenNuc532","scCLTdegenNuc533","scCLTdegenNuc534","scCLTdegenNuc535","scCLTdegenNuc536","scCLTdegenNuc537","scCLTdegenNuc486","scCLTdegenNuc487","scCLTdegenNuc488","scCLTdegenNuc489","scCLTdegenNuc490","scCLTdegenNuc491","scCLTdegenNuc492","scCLTdegenNuc493","scCLTdegenNuc494","scCLTdegenNuc542","scCLTdegenNuc543","scCLTdegenNuc544","scCLTdegenNuc545","scCLTdegenNuc546","scCLTdegenNuc547","scCLTdegenNuc548","scCLTdegenNuc549","scCLTdegenNuc550","scCLTdegenNuc551","scCLTdegenNuc552","scCLTdegenNuc553","scCLTdegenNuc554","scCLTdegenNuc555","scCLTdegenNuc556","scCLTdegenNuc557","scCLTdegenNuc558","scCLTdegenNuc559","scCLTdegenNuc561","scCLTdegenNuc562","scCLTdegenNuc563","scCLTdegenNuc564","scCLTdegenNuc565","scCLTdegenNuc566","scCLTdegenNuc567","scCLTdegenNuc568","scCLTdegenNuc569","scCLTdegenNuc570","scCLTdegenNuc571","scCLTdegenNuc572","scCLTdegenNuc573","scCLTdegenNuc603","scCLTdegenNuc604","scCLTdegenNuc605","scCLTdegenNuc606","scCLTdegenNuc607","scCLTdegenNuc608b","scCLTdegenNuc609b","scCLTdegenNuc610b","scCLTdegenNuc612b","scCLTdegenNuc613b","scCLTdegenNuc614b","scCLTdegenNuc615b","scCLTdegenNuc616b","scCLTdegenNuc617b","scCLTdegenNuc618b","scCLTdegenNuc619b","scCLTdegenNuc576","scCLTdegenNuc601","scCLTdegenNuc602","scCLTdegenNuc620","scCLTdegenNuc621","scCLTdegenNuc622","scCLTdegenNuc623","scCLTdegenNuc624","scCLTdegenNuc625","scCLTdegenNuc626","scCLTdegenNuc627","scCLTdegenNuc654","scCLTdegenNuc655","scCLTdegenNuc628","scCLTdegenNuc629","scCLTdegenNuc630","scCLTdegenNuc631","scCLTdegenNuc633","scCLTdegenNuc634","scCLTdegenNuc635","scCLTdegenNuc641","scCLTdegenNuc642","scCLTdegenNuc643","scCLTdegenNuc644","scCLTdegenNuc645","scCLTdegenNuc577b","scCLTdegenNuc578b","scCLTdegenNuc579b","scCLTdegenNuc580b","scCLTdegenNuc581b","scCLTdegenNuc582b","scCLTdegenNuc583b","scCLTdegenNuc584b","scCLTdegenNuc585b","scCLTdegenNuc586b","scCLTdegenNuc587b","scCLTdegenNuc588b","scCLTdegenNuc589b","scCLTdegenNuc590b","scCLTdegenNuc591b","scCLTdegenNuc592b","scCLTdegenNuc593b","scCLTdegenNuc594b","scCLTdegenNuc595b","scCLTdegenNuc596b","scCLTdegenNuc597b","scCLTdegenNuc598b","scCLTdegenNuc599b","scCLTdegenNuc600b","scCLTdegenNuc658","scCLTdegenNuc659","scCLTdegenNuc660","scCLTdegenNuc661","scCLTdegenNuc636","scCLTdegenNuc637","scCLTdegenNuc638","scCLTdegenNuc639","scCLTdegenNuc640","scCLTdegenNuc646","scCLTdegenNuc647","scCLTdegenNuc648","scCLTdegenNuc649","scCLTdegenNuc650","scCLTdegenNuc651","scCLTdegenNuc652","scCLTdegenNuc653","scCLTdegenNuc656","scCLTdegenNuc657","scCLTdegenNuc662","scCLTdegenNuc663","scCLTdegenNuc664","scCLTdegenNuc665","scCLTdegenNuc666","scCLTdegenNuc667","scCLTdegenNuc668","scCLTdegenNuc669","scCLTdegenNuc685","scCLTdegenNuc686","scCLTdegenNuc687","scCLTdegenNuc670","scCLTdegenNuc671","scCLTdegenNuc672","scCLTdegenNuc673","scCLTdegenNuc674","scCLTdegenNuc675","scCLTdegenNuc676","scCLTdegenNuc677","scCLTdegenNuc678","scCLTdegenNuc679","scCLTdegenNuc680","scCLTdegenNuc689","scCLTdegenNuc690","scCLTdegenNuc691","scCLTdegenNuc692","scCLTdegenNuc693","scCLTdegenNuc694","scCLTdegenNuc695","scCLTdegenNuc696","scCLTdegenNuc697","scCLTdegenNuc698","scCLTdegenNuc699","scCLTdegenNuc700","scCLTdegenNuc701","scCLTdegenNuc702","scCLTdegenNuc703","scCLTdegenNuc704","scCLTdegenNuc705","scCLTdegenNuc706","scCLTdegenNuc707","scCLTdegenNuc708","scCLTdegenNuc709","scCLTdegenNuc710","scCLTdegenNuc711","scCLTdegenNuc712","scCLTdegenNuc713","scCLTdegenNuc722","scCLTdegenNuc723","scCLTdegenNuc731","scCLTdegenNuc734","scCLTdegenNuc726","scCLTdegenNuc728","scCLTdegenNuc735","scCLTdegenNuc736","scCLTdegenNuc737","scCLTdegenNuc738","scCLTdegenNuc739","scCLTdegenNuc740","scCLTdegenNuc741","scCLTdegenNuc742","scCLTdegenNuc743","scCLTdegenNuc744","scCLTdegenNuc745","scCLTdegenNuc746","scCLTdegenNuc747","scCLTdegenNuc748","scCLTdegenNuc749","scCLTdegenNuc750","scCLTdegenNuc751","scCLTdegenNuc752","scCLTdegenNuc753","scCLTdegenNuc754","scCLTdegenNuc755","scCLTdegenNuc756","scCLTdegenNuc757","scCLTdegenNuc758","scCLTdegenNuc759","scCLTdegenNuc760","scCLTdegenNuc761","scCLTdegenNuc762","scCLTdegenNuc763","scCLTdegenNuc764","scCLTdegenNuc765","scCLTdegenNuc766","scCLTdegenNuc767","scCLTdegenNuc768","scCLTdegenNuc769","scCLTdegenNuc770","scCLTdegenNuc771","scCLTdegenNuc772","scCLTdegenNuc773","scCLTdegenNuc774","scCLTdegenNuc775","scCLTdegenNuc776","scCLTdegenNuc777","scCLTdegenNuc778","scCLTdegenNuc779","scCLTdegenNuc780","scCLTdegenNuc781","scCLTdegenNuc782","scCLTdegenNuc783","scCLTdegenNuc784","scCLTdegenNuc785","scCLTdegenNuc786","scCLTdegenNuc787","scCLTdegenNuc812","scCLTdegenNuc813","scCLTdegenNuc814","scCLTdegenNuc815","scCLTdegenNuc816","scCLTdegenNuc819","scCLTdegenNuc820","scCLTdegenNuc821","scCLTdegenNuc864","scCLTdegenNuc878","scCLTdegenNuc879","scCLTdegenNuc880","scCLTdegenNuc788","scCLTdegenNuc789","scCLTdegenNuc790","scCLTdegenNuc791","scCLTdegenNuc792","scCLTdegenNuc793","scCLTdegenNuc794","scCLTdegenNuc795","scCLTdegenNuc808","scCLTdegenNuc809","scCLTdegenNuc867","scCLTdegenNuc868","scCLTdegenNuc869","scCLTdegenNuc870","scCLTdegenNuc871","scCLTdegenNuc872","scCLTdegenNuc873","scCLTdegenNuc874","scCLTdegenNuc875","scCLTdegenNuc876","scCLTdegenNuc797","scCLTdegenNuc798","scCLTdegenNuc799","scCLTdegenNuc835","scCLTdegenNuc836","scCLTdegenNuc837","scCLTdegenNuc838","scCLTdegenNuc840","scCLTdegenNuc843","scCLTdegenNuc886","scCLTdegenNuc891","scCLTdegenNuc892","scCLTdegenNuc803","scCLTdegenNuc807","scCLTdegenNuc883","scCLTdegenNuc897","scCLTdegenNuc898","scCLTdegenNuc900","scCLTdegenNuc902","scCLTdegenNuc903","scCLTdegenNuc906_b","scCLTdegenNuc907_b","scCLTdegenNuc908_b","scCLTdegenNuc913_b","scCLTdegenNuc914_b","scCLTdegenNuc919_b","scCLTdegenNuc922_b","scCLTdegenNuc923_b","scCLTdegenNuc927_b","scCLTdegenNuc928_b","scCLTdegenNuc930_b","scCLTdegenNuc931_b","scCLTdegenNuc933","scCLTdegenNuc935","scCLTdegenNuc936","scCLTdegenNuc938","scCLTdegenNuc942","scCLTdegenNuc943","scCLTdegenNuc944","scCLTdegenNuc945","scCLTdegenNuc946","scCLTdegenNuc947","scCLTdegenNuc948","scCLTdegenNuc949","scCLTdegenNuc950","scCLTdegenNuc951","scCLTdegenNuc952","scCLTdegenNuc953","scCLTdegenNuc954","scCLTdegenNuc955","scCLTdegenNuc956","scCLTdegenNuc957","scCLTdegenNuc958","scCLTdegenNuc959","scCLTdegenNuc960","scCLTdegenNuc961","scCLTdegenNuc962","scCLTdegenNuc963","scCLTdegenNuc964","scCLTdegenNuc965","scCLTdegenNuc966","scCLTdegenNuc967","scCLTdegenNuc968","scCLTdegenNuc969","scCLTdegenNuc970","scCLTdegenNuc979","scCLTdegenNuc1004","scCLTdegenNuc1005","scCLTdegenNuc1006","scCLTdegenNuc1007","scCLTdegenNuc1008","scCLTdegenNuc1009","scCLTdegenNuc1010","scCLTdegenNuc1011","scCLTdegenNuc1012","scCLTdegenNuc1013","scCLTdegenNuc1042","scCLTdegenNuc1043","scCLTdegenNuc1044","scCLTdegenNuc1045","scCLTdegenNuc1046","scCLTdegenNuc1063","scCLTdegenNuc1064","scCLTdegenNuc1065","scCLTdegenNuc1068","scCLTdegenNuc1077","scCLTdegenNuc1078","scCLTdegenNuc1079","scCLTdegenNuc1080","scCLTdegenNuc1066","scCLTdegenNuc1067","scCLTdegenNuc1094","scCLTdegenNuc1095","scCLTdegenNuc1096","scCLTdegenNuc1097"
"V1",0.00173039556457886,0.000219981123877977,0.000198090664706979,0.000185567637441882,2.47052855849052e-05,1.81643143984368e-05,9.94928763412816e-06,2.84299745244639e-05,3.1720468118016e-05,4.93614264858035e-05,0.000155801615573829,6.38621478529629e-05,8.99063154714904e-05,0.000195300810343028,0.000146192057212971,0.000356691069600361,0.000152559931229883,0.00012305714054738,4.41166070156215e-05,3.36181183154219e-05,6.77171013289308e-05,3.19804609378366e-05,8.03922223403713e-05,2.40283972313536e-05,3.83161757321291e-05,7.89735685357414e-05,9.68469229556845e-05,0.00013946593841773,0.000528190896438931,0.000495792143711443,0.000251625476927703,6.68756174588626e-05,0.000529407368192074,0.000293350466722542,0.000226574425375821,0.0129289217831119,0.0134546387379204,2.05454388230077e-05,0.000166962425365507,0.000447458097832252,2.83194810297872e-05,0.000130953206135754,0.000224212096457431,0.000223892720247698,0.000365933851647036,0.000123131231796883,0.000219038841296107,8.22996926450094e-05,0.0291364267624699,3.28066775295723e-05,4.00484769087257e-05,3.70365583091737e-05,5.61908476447602e-05,0.000115218022815632,5.89840821883683e-05,6.85811044251609e-05,0.000163349422295916,0.000124074647059916,4.25993009126364e-05,0.000897248269642041,0.00012785119814644,6.67237666135838e-05,0.000128567517027016,0.000108955761550002,0.000477924346441648,0.000147660328148766,0.000101424459593438,0.000483949145887592,0.000392200880652715,0.000562783111020464,0.000156152866117879,8.52734899842991e-05,0.000113356924960816,0.000104955814173139,0.00138762621816068,0.00194278677190515,0.000943798792143456,0.00228530519613823,0.000550459568149498,0.000552267922610249,0.00289332215601686,0.00507084793092325,0.00547485687317605,0.00573785415728868,0.00277869034331644,0.00120720857828862,0.00865161248359943,0.00660655682450682,0.000236969208701401,0.000312419878529548,0.000101517009522482,0.000142018218925552,0.000183817330894065,9.29269180946461e-05,0.000218729960543223,0.000116454858394552,8.68161672742978e-05,0.000108093825850935,0.000131973721683481,0.000102869720660579,0.00552811389472193,6.26490195835789e-05,6.71989276413991e-05,4.33360087169681e-05,5.45457071162873e-05,5.81011160210984e-05,7.01098265105249e-05,7.13010986689467e-05,0.000105545764706665,4.45381622935547e-05,5.93463988437052e-05,4.20994287252176e-05,4.88299721675958e-05,2.90548105005266e-05,4.25974683767645e-05,5.75601745163902e-05,0.000114693066329577,0.00011228907125475,0.000126493723985785,0.000217788290658485,0.00105160043806587,0.000123259587659586,0.00100325041259876,0.000471749168300147,2.05459202603764e-05,2.15481390187074e-05,3.04729130573734e-05,3.58808649954934e-05,3.24837939964289e-05,1.52372202704147e-05,4.45381622935547e-05,2.29702350587182e-05,3.18281196349144e-05,1.74030366953084e-05,0.000224342288758598,0.00019121270274646,5.53770390973644e-05,0.000415814588482973,0.000783581287779182,6.11986830178783e-05,8.43601253998957e-05,0.000104952495134481,0.000105845440494707,3.73843686018263e-05,9.39933824245727e-05,0.000132219044038527,5.63416523013087e-05,4.38611314485238e-05,8.08540330866571e-05,3.67462038310083e-05,2.08119272921998e-05,3.24837939964288e-05,3.95191603230838e-05,2.55782186433112e-05,3.76015666615052e-05,0,1.59150500085222e-05,2.86896217252771e-05,3.01239350512652e-05,6.65603405806127e-05,8.16753401649806e-05,6.70618452816757e-05,6.67280369690912e-05,9.46877616618475e-05,6.71886086516689e-05,0.00012832839967751,0.000109589142384141,1.45281528668553e-05,2.59888693235709e-05,1.7793468741772e-05,4.03115356428168e-05,3.67500487688729e-05,4.26042428376583e-05,3.11585388678744e-05,4.30929431177396e-05,1.52372202704147e-05,1.59147209672493e-05,4.13459821627912e-05,3.97858506145502e-05,1.89074906947225e-05,5.84828510465409e-05,7.33454187320698e-05,7.57542672389043e-05,4.52402256376702e-05,6.85785618256494e-05,7.92033488659458e-05,5.23728020066353e-05,0.000470136918897069,0.000131273787594437,2.51629670755812e-05,5.01136714412341e-05,0.000152280550704535,0.000703000511652008,0.000506332687660555,0.00101895779312448,6.73760348257557e-05,4.68941872242151e-05,0.000248665298928039,0.000257970445382928,0.000455311641713277,8.55600895631635e-05,8.54796773383851e-05,0.00105116931997573,0.0003701904995809,0.00282978615816965,9.72811200241615e-05,0.00575171174697584,0.00650823854513066,0.0109742648361568,0.00832678635677708,0.000128459236516912,0.00013500889406839,0.000208890070990671,0.00011191974831215,3.83163786119073e-05,9.07346298537275e-05,6.0098182443407e-05,0.000103708849875661,6.66134061469391e-05,7.47810764526638e-05,0.000105264454307413,0.000213783377096432,0,2.05459202603763e-05,4.59430031103413e-06,0.000764264391087838,0.000262485650353365,0.000675539478046284,0.000155387024939492,0.000131778303430478,0.000202081651711381,0.000130368911611348,0.000312353446623501,5.81056023195119e-05,3.37581128942464e-05,9.35801297665914e-05,3.76044756800869e-05,5.19721113791203e-05,2.38718438063149e-05,2.00257275860276e-05,0.000445445610265586,0.00011403992527651,4.10863036828551e-05,0.000111991822164157,0.000503598335097578,0.000125841675566011,0.00175322574129146,0.0016957488572263,0.0139752382510539,0.0307301505157165,4.6309014366189e-05,0.000131953082243521,9.7119302782038e-05,0.000117398963153295,0.00014621555084254,4.56872213786943e-05,0.000326764090534224,4.55859699292435e-05,8.82284502725672e-05,6.2779471753078e-05,7.03381903908042e-05,8.50955552661467e-05,6.92773885587041e-05,0.00111549602099297,0.00358111938491795,0.0308701303072393,0.000130787823802257,0.000221132332386235,0.00181312936886189,0.00102974090045911,0.00106747409423169,0.000689385252203614,0.00120698241883269,0.000435544202372216,0.000364240321050338,9.48106265988942e-05,0.000653251783189184,0.000503661019500054,0.000270302414366559,0.0019454288694338,0.00332130953179569,0.00249827838125875,0.00295450188083593,0.00205600138480919,0.0031643895266295,0.000860414495823932,0.00339075453601476,0.00349181409788832,0.000135483020413,0.000101265436921918,0.000286175187536871,0.000441997758030394,0.000130164393235157,6.46321298175914e-05,4.59366872546731e-05,0.000305856723688846,4.94699490004016e-05,7.51831303863929e-05,0.00014327369614104,9.16651718141516e-05,0.000228886679297846,0.000119786991194455,0.000162877769085337,8.47633990902896e-05,6.64597514362997e-05,8.23056257945933e-05,4.70852190162192e-05,0.000111456325301536,8.02801672748819e-05,6.90238345192938e-05,0.000179287035015089,6.98635513948683e-05,9.40278916195995e-05,5.69937255916237e-05,0.000183212255838902,0.000250881935238109,0.0382599407763772,0.0226114924904957,6.6982600941542e-05,6.6228549750539e-05,6.43322985830914e-05,0.00012529239857075,7.38989562915916e-05,0.00148214103926714,0.000132755340963932,0.000894487530120244,0.000144791082799421,0.000114817098706231,7.06771468044781e-05,0.00026909331420075,8.52927289154031e-05,4.93136658560302e-05,0.000188990896340638,9.29668192616011e-05,0.000414415316071268,0.000374418905705003,0.00056897318496738,6.19871063537998e-05,0.00835249761358824,6.87475262743693e-05,0.000759607799860491,5.82834899430295e-05,7.31973568495427e-05,4.94728305318172e-05,5.58797102953848e-05,7.61612763234022e-05,4.90439310623971e-05,0.000134531946891732,2.90543031717848e-05,0.000196896625162954,0.000373885321800873,4.04102715014147e-05,0.000191561657067159,5.7425275982969e-05,0.000151912567133549,4.30254763631636e-05,3.76621606000915e-05,4.51237602358919e-05,4.68990041595431e-05,0.000257000067033882,0.000581317567543119,0.000188930548415702,0.000296581261294416,0.000594784707806545,0.000245963605898916,0.00038366759177603,0.000281285321125409,0.000213268685708285,0.000406463289028686,0.000322111741891335,0.00038780356843148,0.000236687835552194,3.43762513408286e-05,0.000126659331530644,0.000998385894780267,6.80377201810333e-05,8.54311548795812e-05,9.91630763532947e-05,0.0577862524281891,4.35779789418193e-05,8.76219963315726e-05,7.17489856467631e-05,7.4495689061964e-05,6.24739555194768e-05,5.90044994770667e-05,0.000249061417432285,5.05291206498199e-05,6.24776435520531e-05,7.82093747863506e-05,0.000100394441896393,7.80442471559052e-05,0.000430228740082855,0.0500973736755891,0.000484489450664012,0.000462314581311563,0.000529035529712383,0.000507480395425848,0.000522271857542124,0.000604777032110286,0.000568390090370853,0.000906076112767624,0.000601057582725101,0.000617034507693096,8.67736096801654e-05,7.26173073498888e-05,0.000148264913868075,5.95260891180246e-05,3.97854313750232e-05,0.000258106663581443,0.000104761966635487,0.00011472832359451,0.000153518836132497,4.57088688956367e-05,0.000105675493268955,4.64481624720007e-05,6.2982931938883e-05,0.000212685037722654,0.0365020339148222,0.000182486334548302,5.64109597722251e-05,4.04131569015892e-05,1.9478938401505e-05,6.23800217813938e-05,3.79347489404169e-05,2.9567841924575e-05,0.000102022066154928,9.20001174262088e-05,3.24829521204396e-05,5.43391155338575e-05,1.28443707576532e-05,7.06362166986806e-05,0.000133594796258583,6.85541675019536e-05,7.22041181419826e-06,1.29737496829919e-05,4.45370314584146e-05,0.000102679916079385,7.98992407980813e-05,9.13589629117194e-05,0.000202174750674527,0.000249296240231278,3.58027688462804e-05,3.3980608816887e-05,7.39174289890921e-05,3.69105878342615e-05,6.88085549823045e-05,0.000649099817745811,7.3105648777193e-05,0.000134332802674992,0.000103388143376618,4.59550614167592e-05,8.6818494905123e-05,0.000242848081142594,0.000130919362999421,0.000137643118026349,2.83190153178994e-05,1.94912042185634e-05,8.53269401508382e-05,0,4.00489999368544e-05,8.92970652875077e-05,4.38225410869216e-05,7.95752500426109e-06,3.81606393520655e-05,0,2.67884816470175e-05,3.18294419344985e-05,5.53068532467354e-05,0.000510628378550145,6.7639849455472e-05,0.000244337531374744,0.000120030181818361,0.000317341408503343,0.000452073586851799,0.000214148999236015,0.000365029394249171,0.00487388786499849,0.000145028506169216,0.000190981381271052,3.61737044276234e-05,2.43094596791651e-05,7.84824132355201e-05,8.90647817176171e-05,3.21565558894044e-05,4.59430031103413e-06,2.25061937721266e-05,7.95752500426109e-06,1.29945391407922e-05,3.39812359446611e-05,3.99974412412711e-05,7.38611476306638e-05,0.000123383173842895,0,1.59147209672493e-05,8.76439314561981e-05,4.59430031103413e-06,1.77930763347227e-05,0
